frequency_khz,importance_fraction
14.7,0.0014408520136935268
14.8,0.0009690930185652131
14.9,0.0026208950078113165
15.0,0.0010872648189569941
15.1,0.003195489487652904
15.2,0.003148255040640381
15.3,0.00466728324733072
15.4,0.005357106970158841
15.5,0.007071235489700083
15.6,0.013008686636337462
15.7,0.02599098951156232
15.8,0.013110877683068891
15.9,0.013246604433351608
16.0,0.003113732046522085
16.1,0.017432596417271597
16.2,0.03205727385434464
16.3,0.01002605554462421
16.4,0.012871383130616254
16.5,0.01063308905400506
16.6,0.012382334045346227
16.7,0.013212122240408975
16.8,0.013280339877861353
16.9,0.0006888660470425068
17.0,0.007076101117136305
17.1,0.00823919359479589
17.2,0.004969167829452979
17.3,0.00377621593948958
17.4,0.00033153384409124846
17.5,0.0003242834074500743
17.6,0.00027586509609321897
17.7,0.0002915728067676501
17.8,0.0033028805608464828
17.9,0.009565610237471652
18.0,0.010172213915361179
18.1,0.012463761210602343
18.2,0.017281432532429
18.3,0.011534615599193962
18.4,0.011426358465159015
18.5,0.010224551174848271
18.6,0.016068197233252975
18.7,0.016810317522482205
18.8,0.014034753111324386
18.9,0.025503580876142906
19.0,0.007269094142235093
19.1,0.018459191766178253
19.2,0.009005278162391878
19.3,0.019127233056013604
19.4,0.004225021095435922
19.5,0.0008045668597839832
19.6,0.000752008307121919
19.7,0.00036969062725600874
19.8,0.0006720222115904347
19.9,0.0017816521166179786
20.0,0.001778852935510112
20.1,0.00045858322383148106
20.2,0.004239563848763074
20.3,0.003886704733319085
20.4,0.023748327917541515
20.5,0.003491602866533203
20.6,0.0003305708425538726
20.7,0.0004993631683165409
20.8,0.0005390389996299215
20.9,0.0034654699606467138
21.0,0.011886897882440083
21.1,0.0221083196329031
21.2,0.01725377536768447
21.3,0.019264663208055532
21.4,0.02294418212498222
21.5,0.026650569345127592
21.6,0.00675550809923623
21.7,0.0018258687398156868
21.8,0.0017256205190196497
21.9,0.0027347703260621123
22.0,0.00028814529466749826
22.1,0.008500871815001237
22.2,0.0037158513501514504
22.3,0.01063860936632973
22.4,0.010184715099145949
22.5,0.0006103402336010404
22.6,0.011602567027768384
22.7,0.00676388740597938
22.8,0.00936444458436046
22.9,0.007442082952909949
23.0,0.021109413423764486
23.1,0.012067820761766294
23.2,0.02448468628833132
23.3,0.013450840557022191
23.4,0.017582741848160877
23.5,0.02173825268607526
23.6,0.016519144144819402
23.7,0.011667365192863287
23.8,0.008395503771824731
23.9,0.0006257506577654234
24.0,0.0010538391037007654
24.1,0.0009416994591865622
24.2,0.0008003527911431605
24.3,0.00032423059741959904
24.4,9.494522030985168e-05
24.5,0.00013170107569633016
24.6,8.591941871340821e-05
24.7,0.00010299589424058825
24.8,6.763421402165692e-05
24.9,0.00010889399826096722
25.0,9.440091123129553e-05
25.1,0.00016196435793718825
25.2,0.0001973512168172596
25.3,0.0001095683640838177
25.4,3.198890760096981e-05
25.5,7.18949437912097e-05
25.6,7.067749622841436e-05
