frequency_khz,importance_fraction
10.4,0.0003699172921805055
10.5,0.000536208669116543
10.6,0.0005258370451249167
10.7,0.0006441430372041291
10.8,0.00030135134893602227
10.9,0.00026209475761221167
11.0,0.00040205751211032885
11.1,0.0007078983749115387
11.2,0.0035907612756942956
11.3,0.004173500710407583
11.4,0.0018457831674288275
11.5,0.0005893258052238013
11.6,0.0005768518849802002
11.7,0.0004217446141444651
11.8,0.0006434178051469352
11.9,0.0006892751000155285
12.0,0.000520560056708454
12.1,0.0006553375422900738
12.2,0.000436927659844437
12.3,0.00025958813112636795
12.4,0.00040886831565845603
12.5,0.0006814440830331505
12.6,0.00043690701471973937
12.7,0.0003545472419480284
12.8,0.0005757179962384887
12.9,0.00047231796947510657
13.0,0.0006309137197613913
13.1,0.00041876791162450815
13.2,0.0003589004108551789
13.3,0.0003801405552485589
13.4,0.0003732074347617264
13.5,0.0002860775881329043
13.6,0.0005291778991965546
13.7,0.00019375357184305808
13.8,0.00041141390209225464
13.9,0.0004453265915359008
14.0,0.0004729430296945564
14.1,0.0003893905711985336
14.2,0.00041391040421970396
14.3,0.0007320489428140131
14.4,0.0006877420998268202
14.5,0.001098945149253227
14.6,0.0021031094927509717
14.7,0.0013522947074251766
14.8,0.0009091880623811199
14.9,0.0024583877308178032
15.0,0.001021811285783377
15.1,0.00305636701056263
15.2,0.0032554387464384547
15.3,0.004387278379888085
15.4,0.005038738401853681
15.5,0.00705948480580927
15.6,0.013456744347856896
15.7,0.025958436651657604
15.8,0.013017619891402989
15.9,0.014091099461166169
16.0,0.0029468278357111465
16.1,0.017984254514093842
16.2,0.032873081051482025
16.3,0.01020123679774093
16.4,0.01279583396639167
16.5,0.010820822139367345
16.6,0.0124568051265247
16.7,0.012854439626355423
16.8,0.013234193353919416
16.9,0.0006619387636754914
17.0,0.007466750031582206
17.1,0.008976460673610012
17.2,0.006328469724337601
17.3,0.0047676553951948725
17.4,0.0003250772638033911
17.5,0.0003361909249791387
17.6,0.000271802609127941
17.7,0.0002770163021812566
17.8,0.0034265973203815962
17.9,0.009333900503082514
18.0,0.009949776860206582
18.1,0.012512274529845898
18.2,0.017070371956630855
18.3,0.01180360848047911
18.4,0.011434551267913753
18.5,0.010733126755819963
18.6,0.015065953093919181
18.7,0.016943047492380178
18.8,0.013444512914944931
18.9,0.02433102012812883
19.0,0.0068223081696488766
19.1,0.019244640264935244
19.2,0.008890228100982394
19.3,0.019209924850077477
19.4,0.004615291217012496
19.5,0.0007579787637395918
19.6,0.0007168887839984006
19.7,0.0003612012409446391
19.8,0.0006300208233660326
19.9,0.001670298859329355
20.0,0.0020622825246054246
20.1,0.0004303393809711373
20.2,0.004387214146488318
20.3,0.0036447711381676563
20.4,0.02393420758663176
20.5,0.0041209570965508495
20.6,0.0003411838144348439
20.7,0.000471962839717844
20.8,0.0005066918045181422
20.9,0.0039007023554264745
21.0,0.012368096349169577
21.1,0.02244095185027152
21.2,0.017410731640020584
21.3,0.01809394212731394
21.4,0.02197937964746009
21.5,0.026257690966110518
21.6,0.006394641637410797
21.7,0.001720794606923125
21.8,0.001861867661639607
21.9,0.002952296474226127
22.0,0.0003004450906552144
22.1,0.008368038216585135
22.2,0.003513743730744007
22.3,0.010549668039569787
22.4,0.010215612229054752
22.5,0.0005726930585341723
22.6,0.011633270652076207
22.7,0.006730628937816211
22.8,0.00879677800875655
22.9,0.006993751947800604
23.0,0.021474198787402417
23.1,0.012122451666224079
23.2,0.024557673785030786
23.3,0.013032216608929195
23.4,0.016917765503370964
23.5,0.021646251742269314
23.6,0.016791891062367535
23.7,0.011345074869052478
23.8,0.007929209421441258
23.9,0.0005870028285223989
24.0,0.0009947958335563283
24.1,0.0009155836424068822
24.2,0.000786358641041438
24.3,0.0003045192595761999
24.4,0.00011253860133272066
24.5,0.0001665026462809913
24.6,8.572370882851137e-05
24.7,9.67148289096282e-05
24.8,6.687015797128897e-05
24.9,0.000121692760729484
25.0,0.00011975905093019161
25.1,0.00016359060834323698
25.2,0.00018501676576618089
25.3,0.00010291112531885586
25.4,4.431149869614137e-05
25.5,7.083912862441317e-05
25.6,8.180792299834764e-05
